sales_document,sales_item,document_date,posting_date,company_code,sales_org,distribution_channel,division,plant,customer_id,product_id,quantity,uom,net_price_usd,discount_pct,net_value_usd,tax_rate,gross_value_usd,currency,status
7000006517,580,2024-07-01,2024-07-05,US00,US01,10,1,USW1,C00002,P00011,10,EA,9.57,0.1,86.13,0.065,91.73,USD,Billed
7000006517,581,2024-06-16,2024-06-20,US00,US01,10,2,USW1,C00012,P00001,12,EA,6.55,0.06,73.88,0.065,78.68,USD,Billed
7000006517,582,2024-02-07,2024-02-07,US00,US01,10,2,USE1,C00022,P00008,2,EA,7.1,0.04,13.63,0.09,14.86,USD,Delivered
7000006518,583,2025-04-15,2025-04-19,US00,US01,10,1,USC1,C00039,P00004,4,EA,3.99,0.1,14.36,0.08,15.51,USD,Delivered
7000006518,584,2025-03-27,2025-03-30,US00,US01,10,2,USE1,C00031,P00007,2,EA,6.82,0.03,13.23,0.08,14.29,USD,Open
7000006518,585,2025-05-04,2025-05-04,US00,US01,20,1,USW1,C00061,P00001,3,EA,6.55,0.02,19.26,0.08,20.8,USD,Open
7000006519,586,2024-05-21,2024-05-23,US00,US01,10,2,USE1,C00077,P00010,3,EA,11.67,0.14,30.11,0.065,32.07,USD,Billed
7000006519,587,2024-04-12,2024-04-14,US00,US01,20,2,USC1,C00017,P00004,5,EA,3.99,0.01,19.75,0.09,21.53,USD,Billed
7000006519,588,2024-02-11,2024-02-13,US00,US01,20,1,USC1,C00030,P00005,1,EA,8.36,0.11,7.44,0.07,7.96,USD,Open
7000006520,589,2024-05-26,2024-05-29,US00,US01,20,1,USC1,C00016,P00014,6,EA,7.66,0.07,42.74,0.05,44.88,USD,Open
7000006520,590,2024-03-06,2024-03-06,US00,US01,20,2,USW1,C00034,P00011,10,EA,9.57,0.0,95.7,0.05,100.49,USD,Billed
7000006520,591,2024-07-11,2024-07-14,US00,US01,10,2,USC1,C00045,P00012,15,EA,11.35,0.0,170.25,0.05,178.76,USD,Delivered
7000006521,592,2024-10-24,2024-10-26,US00,US01,20,2,USE1,C00032,P00013,10,EA,10.86,0.09,98.83,0.09,107.72,USD,Billed
7000006521,593,2024-02-07,2024-02-11,US00,US01,10,2,USW1,C00078,P00007,20,EA,6.82,0.08,125.49,0.09,136.78,USD,Billed
7000006521,594,2025-05-16,2025-05-18,US00,US01,20,2,USC1,C00006,P00015,3,EA,11.16,0.03,32.48,0.05,34.1,USD,Delivered
7000006522,595,2025-10-14,2025-10-16,US00,US01,20,2,USC1,C00022,P00013,2,EA,10.86,0.07,20.2,0.09,22.02,USD,Billed
7000006522,596,2025-09-09,2025-09-13,US00,US01,20,1,USW1,C00077,P00002,15,EA,1.57,0.04,22.61,0.07,24.19,USD,Delivered
7000006522,597,2025-03-03,2025-03-07,US00,US01,20,2,USW1,C00067,P00008,4,EA,7.1,0.18,23.29,0.065,24.8,USD,Open
7000006523,598,2024-12-17,2024-12-21,US00,US01,20,1,USW1,C00053,P00009,12,EA,3.2,0.11,34.18,0.065,36.4,USD,Billed
7000006523,599,2024-11-21,2024-11-23,US00,US01,20,1,USC1,C00070,P00008,15,EA,7.1,0.13,92.66,0.05,97.29,USD,Billed
7000006523,600,2024-02-07,2024-02-08,US00,US01,20,2,USC1,C00058,P00008,20,EA,7.1,0.06,133.48,0.08,144.16,USD,Billed
7000006524,601,2024-04-06,2024-04-06,US00,US01,10,2,USE1,C00062,P00010,5,EA,11.67,0.18,47.85,0.09,52.16,USD,Open
7000006524,602,2024-04-17,2024-04-18,US00,US01,10,2,USC1,C00072,P00007,3,EA,6.82,0.08,18.82,0.065,20.04,USD,Delivered
7000006524,603,2025-09-22,2025-09-26,US00,US01,10,1,USW1,C00068,P00008,8,EA,7.1,0.08,52.26,0.065,55.66,USD,Billed
7000006525,604,2024-05-30,2024-05-30,US00,US01,20,2,USC1,C00022,P00008,6,EA,7.1,0.12,37.49,0.07,40.11,USD,Open
7000006525,605,2024-03-14,2024-03-17,US00,US01,10,2,USW1,C00031,P00006,2,EA,4.57,0.02,8.96,0.05,9.41,USD,Billed
7000006525,606,2024-02-26,2024-03-01,US00,US01,10,1,USC1,C00008,P00003,1,EA,11.02,0.12,9.7,0.065,10.33,USD,Delivered
7000006526,607,2024-11-30,2024-11-30,US00,US01,20,1,USC1,C00005,P00012,3,EA,11.35,0.13,29.62,0.09,32.29,USD,Billed
7000006526,608,2024-09-08,2024-09-08,US00,US01,10,1,USE1,C00023,P00007,1,EA,6.82,0.1,6.14,0.05,6.45,USD,Billed
7000006526,609,2024-09-10,2024-09-11,US00,US01,10,1,USC1,C00012,P00013,3,EA,10.86,0.02,31.93,0.09,34.8,USD,Open
7000006527,610,2025-01-19,2025-01-21,US00,US01,20,2,USE1,C00047,P00003,6,EA,11.02,0.03,64.14,0.065,68.31,USD,Delivered
7000006527,611,2025-03-31,2025-04-04,US00,US01,20,1,USC1,C00070,P00002,6,EA,1.57,0.03,9.14,0.07,9.78,USD,Open
7000006527,612,2024-09-15,2024-09-17,US00,US01,20,2,USC1,C00068,P00013,1,EA,10.86,0.16,9.12,0.09,9.94,USD,Open
7000006528,613,2025-04-09,2025-04-10,US00,US01,20,1,USW1,C00020,P00007,10,EA,6.82,0.04,65.47,0.05,68.74,USD,Delivered
7000006528,614,2024-02-03,2024-02-07,US00,US01,10,1,USE1,C00005,P00003,10,EA,11.02,0.2,88.16,0.09,96.09,USD,Delivered
7000006528,615,2025-05-09,2025-05-10,US00,US01,10,1,USC1,C00041,P00008,12,EA,7.1,0.08,78.38,0.09,85.43,USD,Delivered
7000006529,616,2024-11-21,2024-11-23,US00,US01,10,1,USW1,C00021,P00001,12,EA,6.55,0.1,70.74,0.065,75.34,USD,Delivered
7000006529,617,2024-08-25,2024-08-29,US00,US01,20,2,USW1,C00037,P00004,3,EA,3.99,0.12,10.53,0.08,11.37,USD,Delivered
7000006529,618,2025-09-07,2025-09-11,US00,US01,10,1,USE1,C00014,P00014,10,EA,7.66,0.06,72.0,0.08,77.76,USD,Billed
7000006530,619,2025-06-24,2025-06-24,US00,US01,10,2,USC1,C00064,P00010,5,EA,11.67,0.08,53.68,0.065,57.17,USD,Delivered
7000006530,620,2025-04-10,2025-04-10,US00,US01,10,1,USC1,C00061,P00010,1,EA,11.67,0.12,10.27,0.07,10.99,USD,Delivered
7000006530,621,2024-10-30,2024-10-31,US00,US01,10,2,USW1,C00057,P00007,3,EA,6.82,0.01,20.26,0.065,21.58,USD,Billed
7000006531,622,2024-04-26,2024-04-29,US00,US01,20,2,USE1,C00049,P00005,6,EA,8.36,0.09,45.65,0.08,49.3,USD,Open
7000006531,623,2024-07-25,2024-07-25,US00,US01,20,2,USC1,C00074,P00012,5,EA,11.35,0.13,49.37,0.05,51.84,USD,Open
7000006531,624,2025-04-25,2025-04-27,US00,US01,10,1,USE1,C00047,P00009,3,EA,3.2,0.08,8.83,0.065,9.4,USD,Delivered
7000006532,625,2025-10-11,2025-10-11,US00,US01,10,2,USW1,C00040,P00015,6,EA,11.16,0.1,60.26,0.07,64.48,USD,Billed
7000006532,626,2025-02-06,2025-02-09,US00,US01,10,1,USC1,C00008,P00009,2,EA,3.2,0.02,6.27,0.08,6.77,USD,Delivered
7000006532,627,2025-08-09,2025-08-12,US00,US01,10,1,USC1,C00064,P00005,6,EA,8.36,0.06,47.15,0.07,50.45,USD,Open
7000006533,628,2024-08-20,2024-08-23,US00,US01,20,1,USC1,C00004,P00006,15,EA,4.57,0.08,63.07,0.08,68.12,USD,Open
7000006533,629,2024-10-10,2024-10-12,US00,US01,20,1,USE1,C00046,P00003,3,EA,11.02,0.08,30.42,0.08,32.85,USD,Open
7000006533,630,2025-04-24,2025-04-26,US00,US01,20,2,USE1,C00032,P00011,20,EA,9.57,0.05,181.83,0.09,198.19,USD,Billed
7000006534,631,2024-01-09,2024-01-10,US00,US01,20,2,USC1,C00079,P00002,2,EA,1.57,0.05,2.98,0.08,3.22,USD,Billed
7000006534,632,2025-01-13,2025-01-15,US00,US01,20,2,USE1,C00071,P00002,10,EA,1.57,0.12,13.82,0.05,14.51,USD,Delivered
7000006534,633,2025-08-25,2025-08-26,US00,US01,20,1,USC1,C00018,P00002,4,EA,1.57,0.0,6.28,0.065,6.69,USD,Open
7000006535,634,2025-01-15,2025-01-17,US00,US01,10,2,USC1,C00022,P00009,2,EA,3.2,0.1,5.76,0.08,6.22,USD,Billed
7000006535,635,2024-12-25,2024-12-27,US00,US01,20,2,USC1,C00021,P00007,12,EA,6.82,0.1,73.66,0.07,78.82,USD,Delivered
7000006535,636,2024-06-24,2024-06-24,US00,US01,10,2,USE1,C00074,P00001,5,EA,6.55,0.04,31.44,0.065,33.48,USD,Billed
7000006536,637,2025-04-29,2025-05-02,US00,US01,10,1,USE1,C00076,P00014,5,EA,7.66,0.07,35.62,0.05,37.4,USD,Open
7000006536,638,2025-02-08,2025-02-12,US00,US01,10,1,USC1,C00056,P00002,15,EA,1.57,0.17,19.55,0.09,21.31,USD,Billed
7000006536,639,2024-02-02,2024-02-03,US00,US01,10,2,USW1,C00053,P00007,8,EA,6.82,0.09,49.65,0.09,54.12,USD,Open
7000006537,640,2025-04-09,2025-04-12,US00,US01,10,1,USW1,C00019,P00009,20,EA,3.2,0.11,56.96,0.08,61.52,USD,Open
7000006537,641,2024-06-05,2024-06-05,US00,US01,20,1,USC1,C00051,P00003,6,EA,11.02,0.05,62.81,0.05,65.95,USD,Delivered
7000006537,642,2025-07-18,2025-07-22,US00,US01,10,1,USE1,C00009,P00007,3,EA,6.82,0.01,20.26,0.09,22.08,USD,Delivered
7000006538,643,2024-07-20,2024-07-22,US00,US01,10,2,USW1,C00007,P00010,3,EA,11.67,0.04,33.61,0.07,35.96,USD,Open
7000006538,644,2024-06-23,2024-06-24,US00,US01,10,1,USE1,C00050,P00015,3,EA,11.16,0.04,32.14,0.07,34.39,USD,Open
7000006538,645,2024-08-31,2024-09-02,US00,US01,10,1,USC1,C00025,P00008,2,EA,7.1,0.18,11.64,0.09,12.69,USD,Delivered
7000006539,646,2024-09-25,2024-09-27,US00,US01,10,2,USC1,C00070,P00006,2,EA,4.57,0.12,8.04,0.08,8.68,USD,Delivered
7000006539,647,2025-03-21,2025-03-24,US00,US01,10,2,USC1,C00001,P00014,2,EA,7.66,0.0,15.32,0.09,16.7,USD,Delivered
7000006539,648,2024-03-14,2024-03-17,US00,US01,20,2,USW1,C00067,P00002,6,EA,1.57,0.07,8.76,0.07,9.37,USD,Open
7000006540,649,2024-04-05,2024-04-07,US00,US01,20,2,USC1,C00074,P00005,4,EA,8.36,0.12,29.43,0.09,32.08,USD,Billed
7000006540,650,2024-06-21,2024-06-25,US00,US01,10,1,USW1,C00071,P00002,2,EA,1.57,0.05,2.98,0.09,3.25,USD,Open
7000006540,651,2025-02-09,2025-02-10,US00,US01,10,2,USC1,C00034,P00008,2,EA,7.1,0.06,13.35,0.07,14.28,USD,Delivered
7000006541,652,2024-06-03,2024-06-06,US00,US01,20,2,USC1,C00012,P00002,10,EA,1.57,0.08,14.44,0.09,15.74,USD,Open
7000006541,653,2024-07-01,2024-07-04,US00,US01,20,2,USW1,C00047,P00015,15,EA,11.16,0.04,160.7,0.07,171.95,USD,Delivered
7000006541,654,2024-11-18,2024-11-18,US00,US01,10,2,USC1,C00033,P00011,20,EA,9.57,0.05,181.83,0.065,193.65,USD,Billed
7000006542,655,2024-10-15,2024-10-19,US00,US01,20,2,USC1,C00075,P00008,1,EA,7.1,0.15,6.03,0.05,6.33,USD,Open
7000006542,656,2024-09-14,2024-09-16,US00,US01,10,2,USW1,C00033,P00009,6,EA,3.2,0.12,16.9,0.07,18.08,USD,Open
7000006542,657,2025-08-09,2025-08-11,US00,US01,10,2,USE1,C00047,P00008,4,EA,7.1,0.17,23.57,0.07,25.22,USD,Open
7000006543,658,2024-06-22,2024-06-24,US00,US01,10,1,USC1,C00013,P00015,1,EA,11.16,0.11,9.93,0.09,10.82,USD,Billed
7000006543,659,2024-11-25,2024-11-28,US00,US01,10,2,USC1,C00025,P00002,6,EA,1.57,0.07,8.76,0.05,9.2,USD,Billed
7000006543,660,2024-08-18,2024-08-21,US00,US01,20,2,USC1,C00047,P00013,4,EA,10.86,0.12,38.23,0.065,40.71,USD,Delivered
7000006544,661,2024-06-09,2024-06-11,US00,US01,10,1,USW1,C00063,P00005,20,EA,8.36,0.0,167.2,0.05,175.56,USD,Delivered
7000006544,662,2024-07-04,2024-07-05,US00,US01,20,1,USE1,C00068,P00007,20,EA,6.82,0.09,124.12,0.07,132.81,USD,Open
7000006544,663,2024-05-22,2024-05-24,US00,US01,10,2,USC1,C00061,P00003,1,EA,11.02,0.01,10.91,0.065,11.62,USD,Delivered
7000006545,664,2024-10-08,2024-10-11,US00,US01,10,2,USC1,C00079,P00009,4,EA,3.2,0.14,11.01,0.05,11.56,USD,Billed
7000006545,665,2025-10-01,2025-10-02,US00,US01,10,1,USW1,C00014,P00002,5,EA,1.57,0.0,7.85,0.09,8.56,USD,Billed
7000006545,666,2024-01-27,2024-01-31,US00,US01,20,2,USC1,C00061,P00011,1,EA,9.57,0.07,8.9,0.08,9.61,USD,Billed
7000006546,667,2024-09-02,2024-09-06,US00,US01,10,2,USW1,C00071,P00006,3,EA,4.57,0.09,12.48,0.08,13.48,USD,Open
7000006546,668,2025-05-01,2025-05-05,US00,US01,20,2,USC1,C00069,P00003,20,EA,11.02,0.1,198.36,0.09,216.21,USD,Delivered
7000006546,669,2025-10-08,2025-10-09,US00,US01,10,2,USE1,C00055,P00010,20,EA,11.67,0.1,210.06,0.08,226.86,USD,Delivered
7000006547,670,2024-07-20,2024-07-21,US00,US01,20,2,USW1,C00080,P00011,8,EA,9.57,0.02,75.03,0.05,78.78,USD,Billed
7000006547,671,2024-01-21,2024-01-23,US00,US01,10,1,USE1,C00039,P00010,3,EA,11.67,0.07,32.56,0.065,34.68,USD,Billed
7000006547,672,2025-08-13,2025-08-15,US00,US01,10,1,USE1,C00041,P00012,12,EA,11.35,0.07,126.67,0.07,135.54,USD,Billed
7000006548,673,2024-04-03,2024-04-03,US00,US01,20,1,USW1,C00001,P00002,6,EA,1.57,0.08,8.67,0.08,9.36,USD,Delivered
7000006548,674,2024-01-08,2024-01-09,US00,US01,20,2,USE1,C00078,P00007,5,EA,6.82,0.0,34.1,0.05,35.8,USD,Open
7000006548,675,2025-04-16,2025-04-17,US00,US01,10,2,USW1,C00007,P00010,3,EA,11.67,0.12,30.81,0.07,32.97,USD,Billed
7000006549,676,2024-12-04,2024-12-07,US00,US01,20,2,USW1,C00031,P00013,2,EA,10.86,0.06,20.42,0.08,22.05,USD,Delivered
7000006549,677,2024-09-15,2024-09-17,US00,US01,10,2,USC1,C00032,P00006,10,EA,4.57,0.07,42.5,0.065,45.26,USD,Billed
7000006549,678,2024-02-24,2024-02-26,US00,US01,10,2,USE1,C00009,P00015,20,EA,11.16,0.15,189.72,0.08,204.9,USD,Open
7000006550,679,2025-07-01,2025-07-03,US00,US01,10,2,USE1,C00039,P00004,20,EA,3.99,0.06,75.01,0.08,81.01,USD,Delivered
7000006550,680,2024-01-06,2024-01-06,US00,US01,10,1,USC1,C00007,P00009,4,EA,3.2,0.12,11.26,0.08,12.16,USD,Delivered
7000006550,681,2025-01-11,2025-01-13,US00,US01,10,2,USW1,C00022,P00012,6,EA,11.35,0.1,61.29,0.065,65.27,USD,Open
7000006551,682,2025-07-07,2025-07-11,US00,US01,10,1,USC1,C00052,P00009,15,EA,3.2,0.1,43.2,0.065,46.01,USD,Delivered
7000006551,683,2024-02-19,2024-02-20,US00,US01,20,2,USE1,C00073,P00013,4,EA,10.86,0.09,39.53,0.07,42.3,USD,Open
7000006551,684,2024-04-21,2024-04-22,US00,US01,10,1,USC1,C00072,P00007,1,EA,6.82,0.11,6.07,0.07,6.49,USD,Delivered
7000006552,685,2024-05-25,2024-05-29,US00,US01,10,2,USW1,C00052,P00006,10,EA,4.57,0.0,45.7,0.07,48.9,USD,Billed
7000006552,686,2024-08-17,2024-08-21,US00,US01,20,1,USE1,C00017,P00001,3,EA,6.55,0.1,17.68,0.05,18.56,USD,Billed
7000006552,687,2025-05-11,2025-05-13,US00,US01,10,1,USW1,C00021,P00012,15,EA,11.35,0.06,160.04,0.09,174.44,USD,Delivered
7000006553,688,2024-11-01,2024-11-05,US00,US01,20,1,USC1,C00050,P00005,3,EA,8.36,0.18,20.57,0.09,22.42,USD,Billed
7000006553,689,2025-06-25,2025-06-28,US00,US01,10,2,USW1,C00065,P00004,8,EA,3.99,0.04,30.64,0.05,32.17,USD,Open
7000006553,690,2025-04-05,2025-04-08,US00,US01,10,1,USC1,C00069,P00008,1,EA,7.1,0.1,6.39,0.07,6.84,USD,Delivered
7000006554,691,2025-09-19,2025-09-20,US00,US01,20,1,USW1,C00067,P00002,5,EA,1.57,0.11,6.99,0.065,7.44,USD,Billed
7000006554,692,2024-08-13,2024-08-16,US00,US01,20,1,USC1,C00030,P00005,10,EA,8.36,0.1,75.24,0.08,81.26,USD,Open
7000006554,693,2024-02-28,2024-03-02,US00,US01,20,2,USE1,C00047,P00011,1,EA,9.57,0.09,8.71,0.07,9.32,USD,Open
7000006555,694,2024-03-16,2024-03-17,US00,US01,10,2,USW1,C00032,P00007,6,EA,6.82,0.1,36.83,0.09,40.14,USD,Open
7000006555,695,2025-03-03,2025-03-05,US00,US01,10,2,USW1,C00064,P00013,20,EA,10.86,0.01,215.03,0.07,230.08,USD,Delivered
7000006555,696,2024-05-11,2024-05-14,US00,US01,10,2,USW1,C00048,P00013,1,EA,10.86,0.05,10.32,0.07,11.04,USD,Delivered
7000006556,697,2025-05-12,2025-05-13,US00,US01,20,2,USW1,C00013,P00008,3,EA,7.1,0.05,20.23,0.065,21.54,USD,Open
7000006556,698,2025-08-15,2025-08-19,US00,US01,20,1,USE1,C00065,P00013,1,EA,10.86,0.1,9.77,0.05,10.26,USD,Open
7000006556,699,2024-10-31,2024-11-02,US00,US01,20,1,USC1,C00015,P00005,2,EA,8.36,0.17,13.88,0.065,14.78,USD,Open
7000006557,700,2024-03-07,2024-03-09,US00,US01,20,1,USW1,C00040,P00009,12,EA,3.2,0.11,34.18,0.065,36.4,USD,Delivered
7000006557,701,2024-08-17,2024-08-19,US00,US01,10,2,USW1,C00038,P00006,6,EA,4.57,0.03,26.6,0.065,28.33,USD,Delivered
7000006557,702,2024-11-28,2024-11-30,US00,US01,20,2,USE1,C00004,P00011,20,EA,9.57,0.06,179.92,0.09,196.11,USD,Delivered
7000006558,703,2024-10-03,2024-10-03,US00,US01,10,2,USE1,C00005,P00014,1,EA,7.66,0.04,7.35,0.08,7.94,USD,Open
7000006558,704,2025-08-06,2025-08-07,US00,US01,20,1,USC1,C00044,P00005,5,EA,8.36,0.06,39.29,0.05,41.25,USD,Open
7000006558,705,2024-05-23,2024-05-25,US00,US01,20,1,USC1,C00069,P00007,5,EA,6.82,0.07,31.71,0.08,34.25,USD,Billed
7000006559,706,2024-09-07,2024-09-08,US00,US01,20,2,USE1,C00071,P00009,1,EA,3.2,0.09,2.91,0.09,3.17,USD,Open
7000006559,707,2024-03-20,2024-03-21,US00,US01,10,2,USW1,C00050,P00012,1,EA,11.35,0.09,10.33,0.08,11.16,USD,Billed
7000006559,708,2024-02-26,2024-02-28,US00,US01,20,1,USC1,C00066,P00003,8,EA,11.02,0.11,78.46,0.08,84.74,USD,Delivered
7000006560,709,2024-12-31,2025-01-02,US00,US01,10,1,USW1,C00028,P00004,2,EA,3.99,0.02,7.82,0.065,8.33,USD,Delivered
7000006560,710,2024-11-03,2024-11-06,US00,US01,10,1,USE1,C00019,P00013,20,EA,10.86,0.0,217.2,0.08,234.58,USD,Billed
7000006560,711,2024-06-22,2024-06-24,US00,US01,10,1,USE1,C00033,P00014,4,EA,7.66,0.1,27.58,0.05,28.96,USD,Open
7000006561,712,2025-04-06,2025-04-06,US00,US01,20,2,USW1,C00044,P00006,12,EA,4.57,0.06,51.55,0.065,54.9,USD,Billed
7000006561,713,2025-08-18,2025-08-20,US00,US01,10,2,USW1,C00068,P00007,6,EA,6.82,0.02,40.1,0.07,42.91,USD,Delivered
7000006561,714,2025-05-07,2025-05-11,US00,US01,20,2,USW1,C00037,P00005,1,EA,8.36,0.02,8.19,0.08,8.85,USD,Open
7000006562,715,2025-07-13,2025-07-13,US00,US01,10,1,USE1,C00077,P00001,2,EA,6.55,0.06,12.31,0.07,13.17,USD,Open
7000006562,716,2025-09-30,2025-10-04,US00,US01,20,2,USE1,C00078,P00008,10,EA,7.1,0.07,66.03,0.09,71.97,USD,Billed
7000006562,717,2025-01-08,2025-01-08,US00,US01,10,1,USC1,C00067,P00013,2,EA,10.86,0.08,19.98,0.05,20.98,USD,Open
7000006563,718,2024-12-14,2024-12-15,US00,US01,10,1,USE1,C00036,P00014,20,EA,7.66,0.08,140.94,0.09,153.62,USD,Open
7000006563,719,2024-03-07,2024-03-09,US00,US01,10,1,USW1,C00042,P00005,6,EA,8.36,0.11,44.64,0.07,47.76,USD,Billed
7000006563,720,2024-11-25,2024-11-26,US00,US01,10,1,USC1,C00033,P00014,3,EA,7.66,0.03,22.29,0.05,23.4,USD,Billed
7000006564,721,2024-07-12,2024-07-14,US00,US01,10,2,USE1,C00051,P00002,2,EA,1.57,0.09,2.86,0.08,3.09,USD,Open
7000006564,722,2024-06-03,2024-06-06,US00,US01,10,1,USC1,C00029,P00009,1,EA,3.2,0.08,2.94,0.09,3.2,USD,Delivered
7000006564,723,2024-06-08,2024-06-11,US00,US01,20,1,USC1,C00025,P00001,2,EA,6.55,0.06,12.31,0.08,13.29,USD,Open
7000006565,724,2024-09-22,2024-09-24,US00,US01,10,2,USE1,C00055,P00004,12,EA,3.99,0.0,47.88,0.065,50.99,USD,Delivered
7000006565,725,2024-06-16,2024-06-16,US00,US01,10,1,USW1,C00062,P00009,3,EA,3.2,0.05,9.12,0.05,9.58,USD,Delivered
7000006565,726,2024-05-24,2024-05-26,US00,US01,20,2,USW1,C00021,P00015,10,EA,11.16,0.1,100.44,0.065,106.97,USD,Delivered
7000006566,727,2024-07-04,2024-07-07,US00,US01,20,2,USE1,C00020,P00006,2,EA,4.57,0.04,8.77,0.09,9.56,USD,Billed
7000006566,728,2025-02-26,2025-02-28,US00,US01,20,1,USW1,C00067,P00006,5,EA,4.57,0.1,20.56,0.09,22.41,USD,Billed
7000006566,729,2025-04-01,2025-04-03,US00,US01,20,1,USW1,C00048,P00014,4,EA,7.66,0.12,26.96,0.07,28.85,USD,Open
7000006567,730,2024-12-10,2024-12-13,US00,US01,10,1,USC1,C00027,P00007,4,EA,6.82,0.07,25.37,0.08,27.4,USD,Billed
7000006567,731,2025-07-07,2025-07-07,US00,US01,20,2,USE1,C00076,P00003,15,EA,11.02,0.1,148.77,0.065,158.44,USD,Open
7000006567,732,2025-05-30,2025-06-02,US00,US01,20,2,USE1,C00013,P00008,5,EA,7.1,0.05,33.72,0.05,35.41,USD,Open
7000006568,733,2024-04-13,2024-04-14,US00,US01,10,2,USW1,C00035,P00007,12,EA,6.82,0.06,76.93,0.065,81.93,USD,Billed
7000006568,734,2024-09-03,2024-09-03,US00,US01,10,2,USW1,C00029,P00002,8,EA,1.57,0.07,11.68,0.09,12.73,USD,Delivered
7000006568,735,2024-01-23,2024-01-24,US00,US01,10,1,USC1,C00049,P00010,15,EA,11.67,0.14,150.54,0.065,160.33,USD,Billed
7000006569,736,2025-06-08,2025-06-12,US00,US01,10,1,USE1,C00075,P00011,4,EA,9.57,0.11,34.07,0.09,37.14,USD,Open
7000006569,737,2024-05-23,2024-05-24,US00,US01,10,1,USC1,C00007,P00008,6,EA,7.1,0.11,37.91,0.07,40.56,USD,Billed
7000006569,738,2024-07-11,2024-07-11,US00,US01,20,2,USC1,C00044,P00007,2,EA,6.82,0.04,13.09,0.05,13.74,USD,Delivered
7000006570,739,2025-04-09,2025-04-11,US00,US01,10,2,USC1,C00072,P00013,4,EA,10.86,0.1,39.1,0.065,41.64,USD,Delivered
7000006570,740,2025-01-09,2025-01-13,US00,US01,10,2,USC1,C00048,P00011,3,EA,9.57,0.14,24.69,0.05,25.92,USD,Delivered
7000006570,741,2025-09-20,2025-09-23,US00,US01,20,2,USC1,C00023,P00011,2,EA,9.57,0.11,17.03,0.065,18.14,USD,Delivered
7000006571,742,2024-09-22,2024-09-23,US00,US01,20,1,USW1,C00015,P00011,10,EA,9.57,0.08,88.04,0.09,95.96,USD,Open
7000006571,743,2025-01-12,2025-01-13,US00,US01,10,1,USW1,C00002,P00002,20,EA,1.57,0.04,30.14,0.07,32.25,USD,Open
7000006571,744,2025-07-03,2025-07-06,US00,US01,10,2,USC1,C00041,P00008,2,EA,7.1,0.07,13.21,0.05,13.87,USD,Delivered
7000006572,745,2025-07-09,2025-07-13,US00,US01,10,2,USW1,C00019,P00014,10,EA,7.66,0.14,65.88,0.08,71.15,USD,Delivered
7000006572,746,2024-03-14,2024-03-16,US00,US01,20,1,USW1,C00064,P00008,6,EA,7.1,0.11,37.91,0.05,39.81,USD,Billed
7000006572,747,2025-03-13,2025-03-17,US00,US01,20,2,USE1,C00078,P00010,2,EA,11.67,0.0,23.34,0.08,25.21,USD,Billed
7000006573,748,2024-08-13,2024-08-17,US00,US01,20,1,USE1,C00023,P00006,1,EA,4.57,0.08,4.2,0.05,4.41,USD,Open
7000006573,749,2024-11-03,2024-11-07,US00,US01,20,2,USC1,C00003,P00004,15,EA,3.99,0.11,53.27,0.08,57.53,USD,Delivered
7000006573,750,2024-12-13,2024-12-17,US00,US01,20,1,USC1,C00068,P00011,8,EA,9.57,0.17,63.54,0.09,69.26,USD,Open
7000006574,751,2025-04-20,2025-04-20,US00,US01,10,1,USE1,C00074,P00006,6,EA,4.57,0.03,26.6,0.07,28.46,USD,Delivered
7000006574,752,2024-11-10,2024-11-14,US00,US01,20,1,USE1,C00011,P00012,15,EA,11.35,0.02,166.84,0.065,177.68,USD,Open
7000006574,753,2025-06-08,2025-06-12,US00,US01,10,1,USE1,C00077,P00008,6,EA,7.1,0.09,38.77,0.08,41.87,USD,Billed
7000006575,754,2025-02-28,2025-03-02,US00,US01,20,2,USE1,C00053,P00013,5,EA,10.86,0.0,54.3,0.065,57.83,USD,Open
7000006575,755,2025-06-07,2025-06-10,US00,US01,10,2,USC1,C00056,P00015,3,EA,11.16,0.09,30.47,0.05,31.99,USD,Open
7000006575,756,2025-07-15,2025-07-18,US00,US01,20,1,USC1,C00004,P00002,1,EA,1.57,0.04,1.51,0.09,1.65,USD,Billed
7000006576,757,2024-09-05,2024-09-08,US00,US01,10,1,USW1,C00001,P00003,2,EA,11.02,0.03,21.38,0.09,23.3,USD,Delivered
7000006576,758,2025-09-22,2025-09-25,US00,US01,10,1,USE1,C00038,P00004,20,EA,3.99,0.12,70.22,0.08,75.84,USD,Billed
7000006576,759,2025-07-22,2025-07-23,US00,US01,20,2,USE1,C00043,P00010,4,EA,11.67,0.02,45.75,0.065,48.72,USD,Delivered
7000006577,760,2024-06-30,2024-07-01,US00,US01,10,1,USE1,C00053,P00009,20,EA,3.2,0.11,56.96,0.05,59.81,USD,Billed
7000006577,761,2024-04-15,2024-04-16,US00,US01,20,1,USW1,C00042,P00006,2,EA,4.57,0.17,7.59,0.08,8.2,USD,Delivered
7000006577,762,2024-07-09,2024-07-09,US00,US01,20,1,USC1,C00036,P00002,3,EA,1.57,0.1,4.24,0.065,4.52,USD,Open
7000006578,763,2024-05-16,2024-05-17,US00,US01,20,1,USE1,C00037,P00010,3,EA,11.67,0.11,31.16,0.05,32.72,USD,Delivered
7000006578,764,2024-04-29,2024-05-01,US00,US01,10,1,USW1,C00033,P00006,10,EA,4.57,0.14,39.3,0.07,42.05,USD,Open
